2025-11-05 20:19:40 - INFO - Training Configuration:
2025-11-05 20:19:40 - INFO - d_model: 128
2025-11-05 20:19:40 - INFO - n_head: 4
2025-11-05 20:19:40 - INFO - n_enc_layers: 2
2025-11-05 20:19:40 - INFO - n_dec_layers: 2
2025-11-05 20:19:40 - INFO - d_ff: 512
2025-11-05 20:19:40 - INFO - dropout: 0.1
2025-11-05 20:19:40 - INFO - batch_size: 16
2025-11-05 20:19:40 - INFO - epochs: 5
2025-11-05 20:19:40 - INFO - lr: 0.001
2025-11-05 20:19:40 - INFO - seed: 42
2025-11-05 20:19:45 - WARNING - Using the latest cached version of the module from /home/ic611/.cache/huggingface/modules/datasets_modules/datasets/iwslt2017/03ce9110373117c6f6687719f49f269486a8cd49dcad2527993a316cd4b6ad49 (last modified on Mon Nov  3 20:00:35 2025) since it couldn't be found locally at iwslt2017, or remotely on the Hugging Face Hub.
2025-11-05 20:20:02 - INFO - vocab size: 10000
2025-11-05 20:20:28 - INFO - Epoch 1/5, Batch 500, Loss: 2.3561
2025-11-05 20:20:50 - INFO - Epoch 1/5, Batch 1000, Loss: 2.1957
2025-11-05 20:21:12 - INFO - Epoch 1/5, Batch 1500, Loss: 2.1098
2025-11-05 20:21:34 - INFO - Epoch 1/5, Batch 2000, Loss: 2.0586
2025-11-05 20:21:58 - INFO - Epoch 1/5, Batch 2500, Loss: 2.0137
2025-11-05 20:22:21 - INFO - Epoch 1/5, Batch 3000, Loss: 1.9781
2025-11-05 20:22:45 - INFO - Epoch 1/5, Batch 3500, Loss: 1.9533
2025-11-05 20:23:08 - INFO - Epoch 1/5, Batch 4000, Loss: 1.9263
2025-11-05 20:23:30 - INFO - Epoch 1/5, Batch 4500, Loss: 1.9038
2025-11-05 20:23:52 - INFO - Epoch 1/5, Batch 5000, Loss: 1.8803
2025-11-05 20:24:15 - INFO - Epoch 1/5, Batch 5500, Loss: 1.8636
2025-11-05 20:24:37 - INFO - Epoch 1/5, Batch 6000, Loss: 1.8474
2025-11-05 20:25:01 - INFO - Epoch 1/5, Batch 6500, Loss: 1.8344
2025-11-05 20:25:25 - INFO - Epoch 1/5, Batch 7000, Loss: 1.8215
2025-11-05 20:25:50 - INFO - Epoch 1/5, Batch 7500, Loss: 1.8068
2025-11-05 20:26:12 - INFO - Epoch 1/5, Batch 8000, Loss: 1.7944
2025-11-05 20:26:34 - INFO - Epoch 1/5, Batch 8500, Loss: 1.7841
2025-11-05 20:26:56 - INFO - Epoch 1/5, Batch 9000, Loss: 1.7732
2025-11-05 20:27:19 - INFO - Epoch 1/5, Batch 9500, Loss: 1.7647
2025-11-05 20:27:42 - INFO - Epoch 1/5, Batch 10000, Loss: 1.7556
2025-11-05 20:28:05 - INFO - Epoch 1/5, Batch 10500, Loss: 1.7474
2025-11-05 20:28:29 - INFO - Epoch 1/5, Batch 11000, Loss: 1.7390
2025-11-05 20:28:52 - INFO - Epoch 1/5, Batch 11500, Loss: 1.7318
2025-11-05 20:29:16 - INFO - Epoch 1/5, Batch 12000, Loss: 1.7238
2025-11-05 20:29:40 - INFO - Epoch 1/5, Batch 12500, Loss: 1.7175
2025-11-05 20:29:58 - INFO - Epoch 1/5, Train Loss: 1.7120, Validation Loss: 1.7175, Accuracy: 0.3096, Time: 593.94s
2025-11-05 20:29:59 - INFO - Saved best model to ./results/20251105_201940/best_transformer.pt
2025-11-05 20:29:59 - INFO - Best Validation Loss: 1.5470, Best PPL: 4.697221321282196
2025-11-05 20:30:22 - INFO - Epoch 2/5, Batch 500, Loss: 1.5136
2025-11-05 20:30:46 - INFO - Epoch 2/5, Batch 1000, Loss: 1.5049
2025-11-05 20:31:09 - INFO - Epoch 2/5, Batch 1500, Loss: 1.5084
2025-11-05 20:31:33 - INFO - Epoch 2/5, Batch 2000, Loss: 1.5064
2025-11-05 20:31:55 - INFO - Epoch 2/5, Batch 2500, Loss: 1.5010
2025-11-05 20:32:17 - INFO - Epoch 2/5, Batch 3000, Loss: 1.4989
2025-11-05 20:32:39 - INFO - Epoch 2/5, Batch 3500, Loss: 1.4987
2025-11-05 20:33:02 - INFO - Epoch 2/5, Batch 4000, Loss: 1.4987
2025-11-05 20:33:27 - INFO - Epoch 2/5, Batch 4500, Loss: 1.4968
2025-11-05 20:33:52 - INFO - Epoch 2/5, Batch 5000, Loss: 1.4944
2025-11-05 20:34:17 - INFO - Epoch 2/5, Batch 5500, Loss: 1.4923
2025-11-05 20:34:42 - INFO - Epoch 2/5, Batch 6000, Loss: 1.4903
2025-11-05 20:35:04 - INFO - Epoch 2/5, Batch 6500, Loss: 1.4881
2025-11-05 20:35:27 - INFO - Epoch 2/5, Batch 7000, Loss: 1.4848
2025-11-05 20:35:52 - INFO - Epoch 2/5, Batch 7500, Loss: 1.4828
2025-11-05 20:36:15 - INFO - Epoch 2/5, Batch 8000, Loss: 1.4810
2025-11-05 20:36:36 - INFO - Epoch 2/5, Batch 8500, Loss: 1.4785
2025-11-05 20:36:58 - INFO - Epoch 2/5, Batch 9000, Loss: 1.4759
2025-11-05 20:37:20 - INFO - Epoch 2/5, Batch 9500, Loss: 1.4751
2025-11-05 20:37:42 - INFO - Epoch 2/5, Batch 10000, Loss: 1.4736
