2025-11-07 15:02:00 - INFO - Training Configuration:
2025-11-07 15:02:00 - INFO - d_model: 128
2025-11-07 15:02:00 - INFO - n_head: 4
2025-11-07 15:02:00 - INFO - n_enc_layers: 2
2025-11-07 15:02:00 - INFO - n_dec_layers: 2
2025-11-07 15:02:00 - INFO - d_ff: 512
2025-11-07 15:02:00 - INFO - dropout: 0.1
2025-11-07 15:02:00 - INFO - batch_size: 16
2025-11-07 15:02:00 - INFO - epochs: 5
2025-11-07 15:02:00 - INFO - lr: 0.001
2025-11-07 15:02:00 - INFO - seed: 42
2025-11-07 15:02:00 - WARNING - Using the latest cached version of the module from /home/ic611/.cache/huggingface/modules/datasets_modules/datasets/iwslt2017/03ce9110373117c6f6687719f49f269486a8cd49dcad2527993a316cd4b6ad49 (last modified on Mon Nov  3 20:00:35 2025) since it couldn't be found locally at iwslt2017, or remotely on the Hugging Face Hub.
2025-11-07 15:02:15 - INFO - vocab size: 321997
2025-11-07 15:03:03 - INFO - Epoch 1/5, Batch 500, Loss: 3.6395
2025-11-07 15:03:46 - INFO - Epoch 1/5, Batch 1000, Loss: 3.3920
2025-11-07 15:04:29 - INFO - Epoch 1/5, Batch 1500, Loss: 3.2623
2025-11-07 15:05:12 - INFO - Epoch 1/5, Batch 2000, Loss: 3.1839
2025-11-07 15:05:55 - INFO - Epoch 1/5, Batch 2500, Loss: 3.1237
2025-11-07 15:06:39 - INFO - Epoch 1/5, Batch 3000, Loss: 3.0709
2025-11-07 15:07:22 - INFO - Epoch 1/5, Batch 3500, Loss: 3.0356
2025-11-07 15:08:05 - INFO - Epoch 1/5, Batch 4000, Loss: 3.0004
2025-11-07 15:08:48 - INFO - Epoch 1/5, Batch 4500, Loss: 2.9763
2025-11-07 15:09:31 - INFO - Epoch 1/5, Batch 5000, Loss: 2.9571
2025-11-07 15:10:14 - INFO - Epoch 1/5, Batch 5500, Loss: 2.9355
2025-11-07 15:10:57 - INFO - Epoch 1/5, Batch 6000, Loss: 2.9137
2025-11-07 15:11:40 - INFO - Epoch 1/5, Batch 6500, Loss: 2.8962
2025-11-07 15:12:23 - INFO - Epoch 1/5, Batch 7000, Loss: 2.8782
2025-11-07 15:13:07 - INFO - Epoch 1/5, Batch 7500, Loss: 2.8624
2025-11-07 15:13:50 - INFO - Epoch 1/5, Batch 8000, Loss: 2.8503
2025-11-07 15:14:33 - INFO - Epoch 1/5, Batch 8500, Loss: 2.8376
2025-11-07 15:15:16 - INFO - Epoch 1/5, Batch 9000, Loss: 2.8250
2025-11-07 15:16:00 - INFO - Epoch 1/5, Batch 9500, Loss: 2.8104
2025-11-07 15:16:43 - INFO - Epoch 1/5, Batch 10000, Loss: 2.7987
2025-11-07 15:17:27 - INFO - Epoch 1/5, Batch 10500, Loss: 2.7869
2025-11-07 15:18:12 - INFO - Epoch 1/5, Batch 11000, Loss: 2.7762
2025-11-07 15:18:55 - INFO - Epoch 1/5, Batch 11500, Loss: 2.7657
2025-11-07 15:19:38 - INFO - Epoch 1/5, Batch 12000, Loss: 2.7576
2025-11-07 15:20:22 - INFO - Epoch 1/5, Batch 12500, Loss: 2.7475
2025-11-07 15:20:57 - INFO - Epoch 1/5, Train Loss: 2.7388, Validation Loss: 2.5266, Accuracy: 0.1938, Time: 1116.70s
2025-11-07 15:20:59 - INFO - Saved best model to ./results/20251107_150200/best_transformer.pt
2025-11-07 15:20:59 - INFO - Best Validation Loss: 2.5266, Best PPL: 12.510501380352189
2025-11-07 15:21:42 - INFO - Epoch 2/5, Batch 500, Loss: 2.3047
2025-11-07 15:22:25 - INFO - Epoch 2/5, Batch 1000, Loss: 2.3093
2025-11-07 15:23:09 - INFO - Epoch 2/5, Batch 1500, Loss: 2.3109
2025-11-07 15:23:52 - INFO - Epoch 2/5, Batch 2000, Loss: 2.3131
2025-11-07 15:24:37 - INFO - Epoch 2/5, Batch 2500, Loss: 2.3066
2025-11-07 15:25:22 - INFO - Epoch 2/5, Batch 3000, Loss: 2.3013
2025-11-07 15:26:06 - INFO - Epoch 2/5, Batch 3500, Loss: 2.3062
2025-11-07 15:26:51 - INFO - Epoch 2/5, Batch 4000, Loss: 2.3047
2025-11-07 15:27:36 - INFO - Epoch 2/5, Batch 4500, Loss: 2.3056
2025-11-07 15:28:21 - INFO - Epoch 2/5, Batch 5000, Loss: 2.3062
2025-11-07 15:29:04 - INFO - Epoch 2/5, Batch 5500, Loss: 2.3063
2025-11-07 15:29:48 - INFO - Epoch 2/5, Batch 6000, Loss: 2.3055
2025-11-07 15:30:31 - INFO - Epoch 2/5, Batch 6500, Loss: 2.3063
2025-11-07 15:31:15 - INFO - Epoch 2/5, Batch 7000, Loss: 2.3082
2025-11-07 15:32:00 - INFO - Epoch 2/5, Batch 7500, Loss: 2.3081
2025-11-07 15:32:44 - INFO - Epoch 2/5, Batch 8000, Loss: 2.3071
2025-11-07 15:33:27 - INFO - Epoch 2/5, Batch 8500, Loss: 2.3055
2025-11-07 15:34:12 - INFO - Epoch 2/5, Batch 9000, Loss: 2.3058
2025-11-07 15:34:56 - INFO - Epoch 2/5, Batch 9500, Loss: 2.3070
2025-11-07 15:35:41 - INFO - Epoch 2/5, Batch 10000, Loss: 2.3064
2025-11-07 15:36:25 - INFO - Epoch 2/5, Batch 10500, Loss: 2.3072
2025-11-07 15:37:09 - INFO - Epoch 2/5, Batch 11000, Loss: 2.3091
2025-11-07 15:37:52 - INFO - Epoch 2/5, Batch 11500, Loss: 2.3077
2025-11-07 15:38:35 - INFO - Epoch 2/5, Batch 12000, Loss: 2.3069
2025-11-07 15:39:18 - INFO - Epoch 2/5, Batch 12500, Loss: 2.3055
2025-11-07 15:39:53 - INFO - Epoch 2/5, Train Loss: 2.3064, Validation Loss: 2.3699, Accuracy: 0.2207, Time: 1132.12s
2025-11-07 15:39:55 - INFO - Saved best model to ./results/20251107_150200/best_transformer.pt
2025-11-07 15:39:55 - INFO - Best Validation Loss: 2.3699, Best PPL: 10.696830663392575
2025-11-07 15:40:38 - INFO - Epoch 3/5, Batch 500, Loss: 2.0525
