2025-11-07 13:02:12 - INFO - Training Configuration:
2025-11-07 13:02:12 - INFO - d_model: 128
2025-11-07 13:02:12 - INFO - n_head: 8
2025-11-07 13:02:12 - INFO - n_enc_layers: 2
2025-11-07 13:02:12 - INFO - n_dec_layers: 2
2025-11-07 13:02:12 - INFO - d_ff: 512
2025-11-07 13:02:12 - INFO - dropout: 0.1
2025-11-07 13:02:12 - INFO - batch_size: 16
2025-11-07 13:02:12 - INFO - epochs: 5
2025-11-07 13:02:12 - INFO - lr: 0.001
2025-11-07 13:02:12 - INFO - seed: 42
2025-11-07 13:02:12 - WARNING - Using the latest cached version of the module from /home/ic611/.cache/huggingface/modules/datasets_modules/datasets/iwslt2017/03ce9110373117c6f6687719f49f269486a8cd49dcad2527993a316cd4b6ad49 (last modified on Mon Nov  3 20:00:35 2025) since it couldn't be found locally at iwslt2017, or remotely on the Hugging Face Hub.
2025-11-07 13:02:26 - INFO - vocab size: 321997
2025-11-07 13:03:16 - INFO - Epoch 1/5, Batch 500, Loss: 3.6517
2025-11-07 13:04:00 - INFO - Epoch 1/5, Batch 1000, Loss: 3.3880
2025-11-07 13:04:45 - INFO - Epoch 1/5, Batch 1500, Loss: 3.2449
2025-11-07 13:05:30 - INFO - Epoch 1/5, Batch 2000, Loss: 3.1546
2025-11-07 13:06:15 - INFO - Epoch 1/5, Batch 2500, Loss: 3.0846
2025-11-07 13:07:00 - INFO - Epoch 1/5, Batch 3000, Loss: 3.0235
2025-11-07 13:07:45 - INFO - Epoch 1/5, Batch 3500, Loss: 2.9806
2025-11-07 13:08:30 - INFO - Epoch 1/5, Batch 4000, Loss: 2.9389
2025-11-07 13:09:14 - INFO - Epoch 1/5, Batch 4500, Loss: 2.9085
2025-11-07 13:09:59 - INFO - Epoch 1/5, Batch 5000, Loss: 2.8835
2025-11-07 13:10:43 - INFO - Epoch 1/5, Batch 5500, Loss: 2.8569
2025-11-07 13:11:28 - INFO - Epoch 1/5, Batch 6000, Loss: 2.8306
2025-11-07 13:12:13 - INFO - Epoch 1/5, Batch 6500, Loss: 2.8086
2025-11-07 13:12:58 - INFO - Epoch 1/5, Batch 7000, Loss: 2.7866
2025-11-07 13:13:43 - INFO - Epoch 1/5, Batch 7500, Loss: 2.7672
2025-11-07 13:14:28 - INFO - Epoch 1/5, Batch 8000, Loss: 2.7512
2025-11-07 13:15:11 - INFO - Epoch 1/5, Batch 8500, Loss: 2.7348
2025-11-07 13:15:56 - INFO - Epoch 1/5, Batch 9000, Loss: 2.7186
2025-11-07 13:16:41 - INFO - Epoch 1/5, Batch 9500, Loss: 2.7008
2025-11-07 13:17:26 - INFO - Epoch 1/5, Batch 10000, Loss: 2.6857
2025-11-07 13:18:08 - INFO - Epoch 1/5, Batch 10500, Loss: 2.6706
2025-11-07 13:18:51 - INFO - Epoch 1/5, Batch 11000, Loss: 2.6566
2025-11-07 13:19:34 - INFO - Epoch 1/5, Batch 11500, Loss: 2.6430
2025-11-07 13:20:17 - INFO - Epoch 1/5, Batch 12000, Loss: 2.6318
2025-11-07 13:21:01 - INFO - Epoch 1/5, Batch 12500, Loss: 2.6187
2025-11-07 13:21:36 - INFO - Epoch 1/5, Train Loss: 2.6079, Validation Loss: 2.2832, Accuracy: 0.2677, Time: 1144.41s
2025-11-07 13:21:38 - INFO - Saved best model to ./results/20251107_130212/best_transformer.pt
2025-11-07 13:21:38 - INFO - Best Validation Loss: 2.2832, Best PPL: 9.808402730703518
2025-11-07 13:22:23 - INFO - Epoch 2/5, Batch 500, Loss: 2.0929
2025-11-07 13:23:07 - INFO - Epoch 2/5, Batch 1000, Loss: 2.0964
2025-11-07 13:23:51 - INFO - Epoch 2/5, Batch 1500, Loss: 2.0968
2025-11-07 13:24:36 - INFO - Epoch 2/5, Batch 2000, Loss: 2.0971
2025-11-07 13:25:22 - INFO - Epoch 2/5, Batch 2500, Loss: 2.0898
2025-11-07 13:26:06 - INFO - Epoch 2/5, Batch 3000, Loss: 2.0835
2025-11-07 13:26:50 - INFO - Epoch 2/5, Batch 3500, Loss: 2.0868
2025-11-07 13:27:33 - INFO - Epoch 2/5, Batch 4000, Loss: 2.0836
2025-11-07 13:28:17 - INFO - Epoch 2/5, Batch 4500, Loss: 2.0826
2025-11-07 13:29:00 - INFO - Epoch 2/5, Batch 5000, Loss: 2.0815
2025-11-07 13:29:44 - INFO - Epoch 2/5, Batch 5500, Loss: 2.0795
2025-11-07 13:30:27 - INFO - Epoch 2/5, Batch 6000, Loss: 2.0769
2025-11-07 13:31:10 - INFO - Epoch 2/5, Batch 6500, Loss: 2.0760
2025-11-07 13:31:55 - INFO - Epoch 2/5, Batch 7000, Loss: 2.0760
2025-11-07 13:32:40 - INFO - Epoch 2/5, Batch 7500, Loss: 2.0742
2025-11-07 13:33:25 - INFO - Epoch 2/5, Batch 8000, Loss: 2.0713
2025-11-07 13:34:10 - INFO - Epoch 2/5, Batch 8500, Loss: 2.0678
2025-11-07 13:34:54 - INFO - Epoch 2/5, Batch 9000, Loss: 2.0663
2025-11-07 13:35:37 - INFO - Epoch 2/5, Batch 9500, Loss: 2.0655
2025-11-07 13:36:20 - INFO - Epoch 2/5, Batch 10000, Loss: 2.0632
2025-11-07 13:37:04 - INFO - Epoch 2/5, Batch 10500, Loss: 2.0623
2025-11-07 13:37:46 - INFO - Epoch 2/5, Batch 11000, Loss: 2.0623
2025-11-07 13:38:30 - INFO - Epoch 2/5, Batch 11500, Loss: 2.0593
2025-11-07 13:39:13 - INFO - Epoch 2/5, Batch 12000, Loss: 2.0567
2025-11-07 13:39:56 - INFO - Epoch 2/5, Batch 12500, Loss: 2.0539
2025-11-07 13:40:30 - INFO - Epoch 2/5, Train Loss: 2.0534, Validation Loss: 2.0005, Accuracy: 0.3269, Time: 1130.92s
2025-11-07 13:40:32 - INFO - Saved best model to ./results/20251107_130212/best_transformer.pt
2025-11-07 13:40:32 - INFO - Best Validation Loss: 2.0005, Best PPL: 7.392411289476478
2025-11-07 13:41:16 - INFO - Epoch 3/5, Batch 500, Loss: 1.7505
2025-11-07 13:41:58 - INFO - Epoch 3/5, Batch 1000, Loss: 1.7704
2025-11-07 13:42:41 - INFO - Epoch 3/5, Batch 1500, Loss: 1.7801
2025-11-07 13:43:24 - INFO - Epoch 3/5, Batch 2000, Loss: 1.7859
2025-11-07 13:44:07 - INFO - Epoch 3/5, Batch 2500, Loss: 1.7871
2025-11-07 13:44:51 - INFO - Epoch 3/5, Batch 3000, Loss: 1.7903
2025-11-07 13:45:34 - INFO - Epoch 3/5, Batch 3500, Loss: 1.7913
2025-11-07 13:46:17 - INFO - Epoch 3/5, Batch 4000, Loss: 1.7934
2025-11-07 13:47:00 - INFO - Epoch 3/5, Batch 4500, Loss: 1.7961
2025-11-07 13:47:45 - INFO - Epoch 3/5, Batch 5000, Loss: 1.7990
2025-11-07 13:48:30 - INFO - Epoch 3/5, Batch 5500, Loss: 1.8000
2025-11-07 13:49:15 - INFO - Epoch 3/5, Batch 6000, Loss: 1.8028
2025-11-07 13:50:00 - INFO - Epoch 3/5, Batch 6500, Loss: 1.8039
2025-11-07 13:50:45 - INFO - Epoch 3/5, Batch 7000, Loss: 1.8054
2025-11-07 13:51:30 - INFO - Epoch 3/5, Batch 7500, Loss: 1.8051
2025-11-07 13:52:15 - INFO - Epoch 3/5, Batch 8000, Loss: 1.8061
2025-11-07 13:53:00 - INFO - Epoch 3/5, Batch 8500, Loss: 1.8087
2025-11-07 13:53:45 - INFO - Epoch 3/5, Batch 9000, Loss: 1.8102
2025-11-07 13:54:30 - INFO - Epoch 3/5, Batch 9500, Loss: 1.8107
2025-11-07 13:55:15 - INFO - Epoch 3/5, Batch 10000, Loss: 1.8125
2025-11-07 13:56:00 - INFO - Epoch 3/5, Batch 10500, Loss: 1.8141
2025-11-07 13:56:44 - INFO - Epoch 3/5, Batch 11000, Loss: 1.8148
2025-11-07 13:57:27 - INFO - Epoch 3/5, Batch 11500, Loss: 1.8154
2025-11-07 13:58:11 - INFO - Epoch 3/5, Batch 12000, Loss: 1.8148
2025-11-07 13:58:55 - INFO - Epoch 3/5, Batch 12500, Loss: 1.8154
