2025-11-05 21:21:09 - INFO - Training Configuration:
2025-11-05 21:21:09 - INFO - d_model: 128
2025-11-05 21:21:09 - INFO - n_head: 4
2025-11-05 21:21:09 - INFO - n_enc_layers: 2
2025-11-05 21:21:09 - INFO - n_dec_layers: 2
2025-11-05 21:21:09 - INFO - d_ff: 512
2025-11-05 21:21:09 - INFO - dropout: 0.1
2025-11-05 21:21:09 - INFO - batch_size: 16
2025-11-05 21:21:09 - INFO - epochs: 5
2025-11-05 21:21:09 - INFO - lr: 0.001
2025-11-05 21:21:09 - INFO - seed: 42
2025-11-05 21:21:16 - WARNING - Using the latest cached version of the module from /home/ic611/.cache/huggingface/modules/datasets_modules/datasets/iwslt2017/03ce9110373117c6f6687719f49f269486a8cd49dcad2527993a316cd4b6ad49 (last modified on Mon Nov  3 20:00:35 2025) since it couldn't be found locally at iwslt2017, or remotely on the Hugging Face Hub.
2025-11-05 21:21:32 - INFO - vocab size: 10000
2025-11-05 21:21:57 - INFO - Epoch 1/5, Batch 500, Loss: 3.0655
2025-11-05 21:22:19 - INFO - Epoch 1/5, Batch 1000, Loss: 2.9897
2025-11-05 21:22:41 - INFO - Epoch 1/5, Batch 1500, Loss: 2.9606
2025-11-05 21:23:03 - INFO - Epoch 1/5, Batch 2000, Loss: 2.9500
2025-11-05 21:23:25 - INFO - Epoch 1/5, Batch 2500, Loss: 2.9311
2025-11-05 21:23:47 - INFO - Epoch 1/5, Batch 3000, Loss: 2.9097
2025-11-05 21:24:09 - INFO - Epoch 1/5, Batch 3500, Loss: 2.8770
2025-11-05 21:24:30 - INFO - Epoch 1/5, Batch 4000, Loss: 2.8222
2025-11-05 21:24:52 - INFO - Epoch 1/5, Batch 4500, Loss: 2.7749
2025-11-05 21:25:15 - INFO - Epoch 1/5, Batch 5000, Loss: 2.7317
2025-11-05 21:25:37 - INFO - Epoch 1/5, Batch 5500, Loss: 2.6994
2025-11-05 21:25:59 - INFO - Epoch 1/5, Batch 6000, Loss: 2.6713
2025-11-05 21:26:23 - INFO - Epoch 1/5, Batch 6500, Loss: 2.6488
2025-11-05 21:26:46 - INFO - Epoch 1/5, Batch 7000, Loss: 2.6288
2025-11-05 21:27:09 - INFO - Epoch 1/5, Batch 7500, Loss: 2.6073
2025-11-05 21:27:33 - INFO - Epoch 1/5, Batch 8000, Loss: 2.5915
2025-11-05 21:27:56 - INFO - Epoch 1/5, Batch 8500, Loss: 2.5782
2025-11-05 21:28:19 - INFO - Epoch 1/5, Batch 9000, Loss: 2.5641
2025-11-05 21:28:40 - INFO - Epoch 1/5, Batch 9500, Loss: 2.5549
2025-11-05 21:29:03 - INFO - Epoch 1/5, Batch 10000, Loss: 2.5449
2025-11-05 21:29:27 - INFO - Epoch 1/5, Batch 10500, Loss: 2.5369
2025-11-05 21:29:49 - INFO - Epoch 1/5, Batch 11000, Loss: 2.5289
2025-11-05 21:30:12 - INFO - Epoch 1/5, Batch 11500, Loss: 2.5216
2025-11-05 21:30:36 - INFO - Epoch 1/5, Batch 12000, Loss: 2.5138
2025-11-05 21:30:59 - INFO - Epoch 1/5, Batch 12500, Loss: 2.5082
2025-11-05 21:31:17 - INFO - Epoch 1/5, Train Loss: 2.5028, Validation Loss: 2.5082, Accuracy: 0.0990, Time: 581.63s
2025-11-05 21:31:17 - INFO - Saved best model to ./results/20251105_212109/best_transformer.pt
2025-11-05 21:31:17 - INFO - Best Validation Loss: 3.0774, Best PPL: 21.701782023599428
2025-11-05 21:31:40 - INFO - Epoch 2/5, Batch 500, Loss: 2.3632
2025-11-05 21:32:03 - INFO - Epoch 2/5, Batch 1000, Loss: 2.3468
2025-11-05 21:32:27 - INFO - Epoch 2/5, Batch 1500, Loss: 2.3541
2025-11-05 21:32:50 - INFO - Epoch 2/5, Batch 2000, Loss: 2.3618
2025-11-05 21:33:13 - INFO - Epoch 2/5, Batch 2500, Loss: 2.3688
2025-11-05 21:33:37 - INFO - Epoch 2/5, Batch 3000, Loss: 2.3761
2025-11-05 21:34:01 - INFO - Epoch 2/5, Batch 3500, Loss: 2.3837
2025-11-05 21:34:24 - INFO - Epoch 2/5, Batch 4000, Loss: 2.3878
2025-11-05 21:34:47 - INFO - Epoch 2/5, Batch 4500, Loss: 2.3838
2025-11-05 21:35:11 - INFO - Epoch 2/5, Batch 5000, Loss: 2.3787
2025-11-05 21:35:34 - INFO - Epoch 2/5, Batch 5500, Loss: 2.3753
2025-11-05 21:35:58 - INFO - Epoch 2/5, Batch 6000, Loss: 2.3771
